Source,Prj_Cde,Site_ID,Staff_Name,Additional_Personnel,Date,TimeStart,ExtraTimeEnd,Survey_duration_minutes,Year,Survey_design,Number_of_observers,Site_field_notes,All_species_recorded,Cloud_cover,Wind_strength,Temperature(C),Scientific_Name,English_Name,Birdlife_bird_count,Bird_within_survey_area,Birdlife_field_notes,Max_dist_from_start,TIME 1ST CONTACT,CCWA_TIME 2ND CONTACT,CCWA_Latitude,CCWA_Longitude,CCWA_Order,CCWA_SiteSurveyNumber,CCWA_CumulativeSpeciesCount
MLHexcel,DARW,CDR_030,Michelle Hall,,2020/09/17,10:10,10:35,25,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,5,Leaves,20,Pyrrholaemus brunneus,Redthroat,1,Within survey limits,,,,,,,,,
MLHexcel,DARW,CDR_030,Michelle Hall,,2020/09/17,10:10,10:35,25,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,5,Leaves,20,Corvus sp.,Unidentified Corvid,1,Within survey limits,,,,,,,,,
MLHexcel,DARW,CDR_074,Michelle Hall,,2020/09/17,11:02,11:30,28,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,4,Leaves,21.3,Eolophus roseicapillus,Galah,1,Within survey limits,fly-over,,,,,,,,
MLHexcel,DARW,CDR_074,Michelle Hall,,2020/09/17,11:02,11:30,28,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,4,Leaves,21.3,Manorina flavigula,Yellow-throated Miner,1,Within survey limits,,,,,,,,,
MLHexcel,DARW,CDR_074,Michelle Hall,,2020/09/17,11:02,11:30,28,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,4,Leaves,21.3,Corvus sp.,Unidentified Corvid,1,Outside survey limits but within 500m of site,,,,,,,,,
MLHexcel,DARW,CDR_074,Michelle Hall,,2020/09/17,11:02,11:30,28,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,4,Leaves,21.3,Barnardius zonarius,Australian Ringneck,5,Within survey limits,,,,,,,,,
MLHexcel,DARW,CDR_004,Michelle Hall,,2020/09/18,9:30,,2,2020,"Birdlife 2 ha, 20 minute search",1,no end time recorded - assume 20min duration,Yes,0,Leaves,26.5,Smicrornis brevirostris,Weebill,3,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_004,Michelle Hall,,2020/09/18,9:30,,2,2020,"Birdlife 2 ha, 20 minute search",1,no end time recorded - assume 20min duration,Yes,0,Leaves,26.5,Smicrornis brevirostris,Weebill,1,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_004,Michelle Hall,,2020/09/18,9:30,,2,2020,"Birdlife 2 ha, 20 minute search",1,no end time recorded - assume 20min duration,Yes,0,Leaves,26.5,Acanthiza uropygialis,Chestnut-rumped Thornbill,2,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_004,Michelle Hall,,2020/09/18,9:30,,2,2020,"Birdlife 2 ha, 20 minute search",1,no end time recorded - assume 20min duration,Yes,0,Leaves,26.5,Pyrrholaemus brunneus,Redthroat,1,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_004,Michelle Hall,,2020/09/18,9:30,,2,2020,"Birdlife 2 ha, 20 minute search",1,no end time recorded - assume 20min duration,Yes,0,Leaves,26.5,Malurus splendens,Splendid Fairy-wren,4,Outside survey limits but within 500m of site,"2 male, 2 female/juveniles",200,,,,,,,
MLHexcel,DARW,CDR_005,Michelle Hall,,2020/09/18,8:34,9:20,46,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,18,Smicrornis brevirostris,Weebill,2,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_005,Michelle Hall,,2020/09/18,8:34,9:20,46,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,18,Aphelocephala leucopsis,Southern Whiteface,3,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_005,Michelle Hall,,2020/09/18,8:34,9:20,46,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,18,Manorina flavigula,Yellow-throated Miner,1,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_005,Michelle Hall,,2020/09/18,8:34,9:20,46,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,18,Phaps chalcoptera,Common Bronzewing,2,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_005,Michelle Hall,,2020/09/18,8:34,9:20,46,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,18,Pyrrholaemus brunneus,Redthroat,1,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_005,Michelle Hall,,2020/09/18,8:34,9:20,46,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,18,Petroica goodenovii,Red-capped Robin,2,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_005,Michelle Hall,,2020/09/18,8:34,9:20,46,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,18,Acanthiza uropygialis,Chestnut-rumped Thornbill,1,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_005,Michelle Hall,,2020/09/18,8:34,9:20,46,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,18,Malurus splendens,Splendid Fairy-wren,2,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_006,Michelle Hall,,2020/09/18,10:36,11:58,22,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,25,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Outside survey limits but within 500m of site,Time for extra 250m 10:25am plus 38min,250,,,,,,,
MLHexcel,DARW,CDR_006,Michelle Hall,,2020/09/18,10:36,11:58,22,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,25,Lichenostomus virescens,Singing Honeyeater,1,Outside survey limits but within 500m of site,,250,,,,,,,
MLHexcel,DARW,CDR_006,Michelle Hall,,2020/09/18,10:36,11:58,22,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,25,Artamus sp.,Unidentified Woodswallow,1,Outside survey limits but within 500m of site,,250,,,,,,,
MLHexcel,DARW,CDR_006,Michelle Hall,,2020/09/18,10:36,11:58,22,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,25,Cracticus tibicen,Australian Magpie,1,Outside survey limits but within 500m of site,,250,,,,,,,
MLHexcel,DARW,CDR_006,Michelle Hall,,2020/09/18,10:36,11:58,22,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,25,Malurus sp.,Unidentified Fairy-wren,1,Within survey limits,,250,,,,,,,
MLHexcel,DARW,CDR_006,Michelle Hall,,2020/09/18,10:36,11:58,22,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,25,Smicrornis brevirostris,Weebill,1,Within survey limits,,250,,,,,,,
MLHexcel,DARW,CDR_006,Michelle Hall,,2020/09/18,10:36,11:58,22,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,25,Acanthiza uropygialis,Chestnut-rumped Thornbill,6,Outside survey limits but within 500m of site,,250,,,,,,,
MLHexcel,DARW,CDR_007,Michelle Hall,,2020/09/18,7:46,,20,2020,"Birdlife 2 ha, 20 minute search",1,no end time recorded - assume 20min duration,Yes,0,Leaves,14.8,Acanthiza sp.,Unidentified Thornbill,3,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_007,Michelle Hall,,2020/09/18,7:46,,20,2020,"Birdlife 2 ha, 20 minute search",1,no end time recorded - assume 20min duration,Yes,0,Leaves,14.8,Aphelocephala leucopsis,Southern Whiteface,2,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_007,Michelle Hall,,2020/09/18,7:46,,20,2020,"Birdlife 2 ha, 20 minute search",1,no end time recorded - assume 20min duration,Yes,0,Leaves,14.8,Barnardius zonarius,Australian Ringneck,2,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_008,Michelle Hall,,2020/09/18,7:02,7:37,35,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,13.8,Pachycephala rufiventris,Rufous Whistler,1,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_008,Michelle Hall,,2020/09/18,7:02,7:37,35,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,13.8,Acanthiza apicalis,Inland Thornbill,1,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_009,Michelle Hall,,2020/09/18,6:13,6:42,29,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,9.6,Pachycephala rufiventris,Rufous Whistler,1,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_009,Michelle Hall,,2020/09/18,6:13,6:42,29,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,9.6,Oreoica gutturalis,Crested Bellbird,1,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_009,Michelle Hall,,2020/09/18,6:13,6:42,29,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,9.6,Neopsephotus bourkii,Bourke's Parrot,2,Outside survey limits but within 500m of site,Breeding notes: Female adult feeding juvenile,200,,,,,,,
MLHexcel,DARW,CDR_066,Michelle Hall,,2020/09/19,6:45,7:15,30,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Leaves,22.2,Chalcites osculans,Black-eared Cuckoo,1,Outside survey limits but within 500m of site,,,,,,,,,
MLHexcel,DARW,CDR_066,Michelle Hall,,2020/09/19,6:45,7:15,30,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Leaves,22.2,Oreoica gutturalis,Crested Bellbird,1,Outside survey limits but within 500m of site,,,,,,,,,
MLHexcel,DARW,CDR_066,Michelle Hall,,2020/09/19,6:45,7:15,30,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Leaves,22.2,Petroica goodenovii,Red-capped Robin,3,Within survey limits,2 male 1 female,,,,,,,,
MLHexcel,DARW,CDR_066,Michelle Hall,,2020/09/19,6:45,7:15,30,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Leaves,22.2,Acanthiza uropygialis,Chestnut-rumped Thornbill,2,Within survey limits,,,,,,,,,
MLHexcel,DARW,CDR_066,Michelle Hall,,2020/09/19,6:45,7:15,30,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Leaves,22.2,Corvus sp.,Unidentified Corvid,2,Within survey limits,fly-overs,,,,,,,,
MLHexcel,DARW,CDR_066,Michelle Hall,,2020/09/19,6:45,7:15,30,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Leaves,22.2,Malurus splendens,Splendid Fairy-wren,1,Within survey limits,female,,,,,,,,
MLHexcel,DARW,CDR_066,Michelle Hall,,2020/09/19,6:45,7:15,30,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Leaves,22.2,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Within survey limits,,,,,,,,,
MLHexcel,DARW,CDR_066,Michelle Hall,,2020/09/19,6:45,7:15,30,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Leaves,22.2,Purnella albifrons,White-fronted Honeyeater,1,Within survey limits,,,,,,,,,
MLHexcel,DARW,CDR_066,Michelle Hall,,2020/09/19,6:45,7:15,30,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Leaves,22.2,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,1,Outside survey limits but within 500m of site,,,,,,,,,
MLHexcel,DARW,CDR_066,Michelle Hall,,2020/09/19,6:45,7:15,30,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Leaves,22.2,Purnella albifrons,White-fronted Honeyeater,1,Outside survey limits but within 500m of site,,,,,,,,,
MLHexcel,DARW,CDR_066,Michelle Hall,,2020/09/19,6:45,7:15,30,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Leaves,22.2,Ocyphaps lophotes,Crested Pigeon,2,Outside survey limits but within 500m of site,,,,,,,,,
MLHexcel,DARW,CDR_067,Michelle Hall,,2020/09/19,9:01,9:34,33,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,5,Leaves,24.7,Pachycephala rufiventris,Rufous Whistler,2,Within survey limits,"1 male, 1 female",200,,,,,,,
MLHexcel,DARW,CDR_067,Michelle Hall,,2020/09/19,9:01,9:34,33,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,5,Leaves,24.7,Petroica goodenovii,Red-capped Robin,2,Within survey limits,Breeding notes: female feeding juvenile,200,,,,,,,
MLHexcel,DARW,CDR_067,Michelle Hall,,2020/09/19,9:01,9:34,33,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,5,Leaves,24.7,Colluricincla harmonica,Grey Shrike-thrush,1,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_067,Michelle Hall,,2020/09/19,9:01,9:34,33,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,5,Leaves,24.7,Pomatostomus superciliosus,White-browed Babbler,3,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_069,Michelle Hall,,2020/09/19,11:49,12:09,20,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Leaves,23,Acanthiza sp.,Unidentified Thornbill,2,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_072,Michelle Hall,,2020/09/19,11:02,11:22,20,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,7,Leaves,26.3,Acanthiza apicalis,Inland Thornbill,2,Within survey limits,Bit of rain,200,,,,,,,
MLHexcel,DARW,CDR_072,Michelle Hall,,2020/09/19,11:02,11:22,20,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,7,Leaves,26.3,Malurus splendens,Splendid Fairy-wren,2,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_072,Michelle Hall,,2020/09/19,11:02,11:22,20,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,7,Leaves,26.3,Acanthiza uropygialis,Chestnut-rumped Thornbill,1,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_073,Michelle Hall,,2020/09/19,7:37,8:30,53,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Calm,20.2,Accipiter sp.,Unidentified Accipiter,1,Within survey limits,Collared Sparrowhawk?,250,,,,,,,
MLHexcel,DARW,CDR_073,Michelle Hall,,2020/09/19,7:37,8:30,53,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Calm,20.2,Smicrornis brevirostris,Weebill,1,Within survey limits,,250,,,,,,,
MLHexcel,DARW,CDR_073,Michelle Hall,,2020/09/19,7:37,8:30,53,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Calm,20.2,Colluricincla harmonica,Grey Shrike-thrush,2,Outside survey limits but within 500m of site,,250,,,,,,,
MLHexcel,DARW,CDR_073,Michelle Hall,,2020/09/19,7:37,8:30,53,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Calm,20.2,Acanthiza apicalis,Inland Thornbill,2,Outside survey limits but within 500m of site,,250,,,,,,,
MLHexcel,DARW,CDR_073,Michelle Hall,,2020/09/19,7:37,8:30,53,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Calm,20.2,Malurus splendens,Splendid Fairy-wren,2,Outside survey limits but within 500m of site,,250,,,,,,,
MLHexcel,DARW,CDR_073,Michelle Hall,,2020/09/19,7:37,8:30,53,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Calm,20.2,Aphelocephala leucopsis,Southern Whiteface,1,Outside survey limits but within 500m of site,,250,,,,,,,
MLHexcel,DARW,CDR_073,Michelle Hall,,2020/09/19,7:37,8:30,53,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Calm,20.2,Acanthiza uropygialis,Chestnut-rumped Thornbill,2,Outside survey limits but within 500m of site,,250,,,,,,,
MLHexcel,DARW,CDR_073,Michelle Hall,,2020/09/19,7:37,8:30,53,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Calm,20.2,Petroica goodenovii,Red-capped Robin,1,Outside survey limits but within 500m of site,,250,,,,,,,
MLHexcel,DARW,CDR_073,Michelle Hall,,2020/09/19,7:37,8:30,53,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Calm,20.2,Barnardius zonarius,Australian Ringneck,1,Within survey limits,,250,,,,,,,
MLHexcel,DARW,CDR_080,Michelle Hall,,2020/09/19,9:53,10:30,37,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Leaves,24.2,Pachycephala rufiventris,Rufous Whistler,2,Within survey limits,1 male,200,,,,,,,
MLHexcel,DARW,CDR_080,Michelle Hall,,2020/09/19,9:53,10:30,37,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Leaves,24.2,Petroica goodenovii,Red-capped Robin,2,Within survey limits,"1 female, 1 male",200,,,,,,,
MLHexcel,DARW,CDR_080,Michelle Hall,,2020/09/19,9:53,10:30,37,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Leaves,24.2,Colluricincla harmonica,Grey Shrike-thrush,1,Within survey limits,GOOGLE DEAD TREES,200,,,,,,,
MLHexcel,DARW,CDR_080,Michelle Hall,,2020/09/19,9:53,10:30,37,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Leaves,24.2,Acanthiza apicalis,Inland Thornbill,2,Within survey limits,GOOGLE DEAD TREES,200,,,,,,,
MLHexcel,DARW,CDR_080,Michelle Hall,,2020/09/19,9:53,10:30,37,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Leaves,24.2,Malurus sp.,Unidentified Fairy-wren,3,Outside survey limits but within 500m of site,GOOGLE DEAD TREES,200,,,,,,,
MLHexcel,DARW,CDR_031,Michelle Hall,,2020/09/20,10:32,11:05,33,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Leaves,,Smicrornis brevirostris,Weebill,4,Within survey limits,,,,,,,,,
MLHexcel,DARW,CDR_031,Michelle Hall,,2020/09/20,10:32,11:05,33,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Leaves,,Purnella albifrons,White-fronted Honeyeater,3,Within survey limits,,,,,,,,,
MLHexcel,DARW,CDR_031,Michelle Hall,,2020/09/20,10:32,11:05,33,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Leaves,,Pachycephala rufiventris,Rufous Whistler,1,Outside survey limits but within 500m of site,,,,,,,,,
MLHexcel,DARW,CDR_031,Michelle Hall,,2020/09/20,10:32,11:05,33,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Leaves,,Acanthiza apicalis,Inland Thornbill,1,Within survey limits,,,,,,,,,
MLHexcel,DARW,CDR_031,Michelle Hall,,2020/09/20,10:32,11:05,33,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Leaves,,Climacteris rufa,Rufous Treecreeper,1,Outside survey limits but within 500m of site,,,,,,,,,
MLHexcel,DARW,CDR_031,Michelle Hall,,2020/09/20,10:32,11:05,33,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,6,Leaves,,Acanthiza chrysorrhoa,Yellow-rumped Thornbill,1,Outside survey limits but within 500m of site,,,,,,,,,
MLHexcel,DARW,CDR_057,Michelle Hall,,2020/09/20,7:58,8:28,30,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,1,Leaves,14.2,Oreoica gutturalis,Crested Bellbird,2,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_057,Michelle Hall,,2020/09/20,7:58,8:28,30,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,1,Leaves,14.2,Petroica goodenovii,Red-capped Robin,2,Within survey limits,"1 female, 1  sub male",200,,,,,,,
MLHexcel,DARW,CDR_057,Michelle Hall,,2020/09/20,7:58,8:28,30,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,1,Leaves,14.2,Petroica goodenovii,Red-capped Robin,1,Outside survey limits but within 500m of site,"1 female, 1  sub male",200,,,,,,,
MLHexcel,DARW,CDR_057,Michelle Hall,,2020/09/20,7:58,8:28,30,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,1,Leaves,14.2,Pomatostomus superciliosus,White-browed Babbler,1,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_057,Michelle Hall,,2020/09/20,7:58,8:28,30,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,1,Leaves,14.2,Pachycephala rufiventris,Rufous Whistler,2,Within survey limits,"1 male, 1 female",200,,,,,,,
MLHexcel,DARW,CDR_057,Michelle Hall,,2020/09/20,7:58,8:28,30,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,1,Leaves,14.2,Malurus sp.,Unidentified Fairy-wren,1,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_061,Michelle Hall,,2020/09/20,6:47,7:10,23,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,5,Leaves,11,Ocyphaps lophotes,Crested Pigeon,2,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_061,Michelle Hall,,2020/09/20,6:47,7:10,23,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,5,Leaves,11,Calyptorhynchus banksii,Red-tailed Black-Cockatoo,4,Within survey limits,fly-overs,200,,,,,,,
MLHexcel,DARW,CDR_061,Michelle Hall,,2020/09/20,6:47,7:10,23,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,5,Leaves,11,Malurus leucopterus,White-winged Fairy-wren,4,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_061,Michelle Hall,,2020/09/20,6:47,7:10,23,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,5,Leaves,11,Eolophus roseicapillus,Galah,3,Outside survey limits but within 500m of site,fly-over & trees on edge of paddock,200,,,,,,,
MLHexcel,DARW,CDR_061,Michelle Hall,,2020/09/20,6:47,7:10,23,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,5,Leaves,11,Cracticus nigrogularis,Pied Butcherbird,1,Outside survey limits but within 500m of site,trees on edge of paddock,200,,,,,,,
MLHexcel,DARW,CDR_062,Michelle Hall,,2020/09/20,6:06,6:34,28,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,7.6,Corvus sp.,Unidentified Corvid,2,Within survey limits,fly-overs,200,,,,,,,
MLHexcel,DARW,CDR_062,Michelle Hall,,2020/09/20,6:06,6:34,28,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,7.6,Cracticus tibicen,Australian Magpie,1,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_062,Michelle Hall,,2020/09/20,6:06,6:34,28,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,7.6,Malurus sp.,Unidentified Fairy-wren,1,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_062,Michelle Hall,,2020/09/20,6:06,6:34,28,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,7.6,Calyptorhynchus sp,Unidentified Black-cockatoo,17,Outside survey limits but within 500m of site,fly-overs,200,,,,,,,
MLHexcel,DARW,CDR_062,Michelle Hall,,2020/09/20,6:06,6:34,28,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,0,Leaves,7.6,Barnardius zonarius,Australian Ringneck,1,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_063,Michelle Hall,,2020/09/20,9:29,9:55,26,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,5,Leaves,18.8,Acanthiza apicalis,Inland Thornbill,1,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_064,Michelle Hall,,2020/09/20,8:46,9:11,25,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,5,Leaves,18,Smicrornis brevirostris,Weebill,2,Within survey limits,probably in york gum woodland,200,,,,,,,
MLHexcel,DARW,CDR_018,Michelle Hall,,2020/09/21,10:09,10:35,26,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Leaves,20.8,Acanthagenys rufogularis,Spiny-cheeked Honeyeater,2,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_018,Michelle Hall,,2020/09/21,10:09,10:35,26,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Leaves,20.8,Petroica goodenovii,Red-capped Robin,1,Within survey limits,female,200,,,,,,,
MLHexcel,DARW,CDR_018,Michelle Hall,,2020/09/21,10:09,10:35,26,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Leaves,20.8,Petroica goodenovii,Red-capped Robin,1,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_018,Michelle Hall,,2020/09/21,10:09,10:35,26,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Leaves,20.8,Pachycephala rufiventris,Rufous Whistler,1,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_018,Michelle Hall,,2020/09/21,10:09,10:35,26,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Leaves,20.8,Lalage tricolor,White-winged Triller,2,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_018,Michelle Hall,,2020/09/21,10:09,10:35,26,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Leaves,20.8,Rhipidura leucophrys,Willie Wagtail,1,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_018,Michelle Hall,,2020/09/21,10:09,10:35,26,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Leaves,20.8,Accipiter sp.,Unidentified Accipiter,1,Within survey limits,flying,200,,,,,,,
MLHexcel,DARW,CDR_046,Michelle Hall,,2020/09/21,6:48,7:16,28,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Calm,12.3,Eolophus roseicapillus,Galah,22,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_046,Michelle Hall,,2020/09/21,6:48,7:16,28,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Calm,12.3,Calyptorhynchus banksii,Red-tailed Black-Cockatoo,2,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_046,Michelle Hall,,2020/09/21,6:48,7:16,28,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Calm,12.3,Cracticus nigrogularis,Pied Butcherbird,1,Outside survey limits but within 500m of site,,200,,,,,,,
MLHexcel,DARW,CDR_046,Michelle Hall,,2020/09/21,6:48,7:16,28,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Calm,12.3,Corvus sp.,Unidentified Corvid,1,Within survey limits,flying,200,,,,,,,
MLHexcel,DARW,CDR_046,Michelle Hall,,2020/09/21,6:48,7:16,28,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Calm,12.3,Anthochaera carunculata,Red Wattlebird,3,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_046,Michelle Hall,,2020/09/21,6:48,7:16,28,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Calm,12.3,Climacteris rufa,Rufous Treecreeper,1,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_046,Michelle Hall,,2020/09/21,6:48,7:16,28,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Calm,12.3,Falco longipennis,Australian Hobby,1,Within survey limits,,200,,,,,,,
MLHexcel,DARW,CDR_046,Michelle Hall,,2020/09/21,6:48,7:16,28,2020,"Birdlife 2 ha, 20 minute search",1,,Yes,8,Calm,12.3,Barnardius zonarius,Australian Ringneck,2,Within survey limits,,200,,,,,,,
