OID_,Prj_Cde,Site_Code,GlobalID,MGA_Zone,Easting_MGA,Northing_MGA,Latitude_GDA2020,Longitude_GDA2020,NVIS_Maj_Veg_Subgroup,PrjTargtID,TargetID,TargetName,Establishment_Date,last_edited_date,Location,Monumentation,Comments,Status,2020 fire impact,2020 fire severity,Revegetation zone,Baiting___Feral_Predators,Baiting___Grooming_Traps,Baiting___Pigs,Baiting___Rabbits,Bird_Survey,Motion_Camera_Survey,Native_Fauna_Trapping,Sand_Pad_Survey,Nestbox_Survey,Vegetation_Monitoring___Photo_Points,Vegetation_Monitoring___Tree_Health_Quadrat,Vegetation_Monitoring___Quadrat_Species,Vegetation_Monitoring___Vegetation_Intercept,Legacy_PropDB_Site_ID
4540,SCOT,SCOT_NB_029,{013A156D-7705-4E24-A323-37FC1DF9045D},55,694117.981200000038370,6023756.084900000132620,-35.91125931,149.151245500000073,Eucalyptus open forests with a grassy understorey,,,,1/11/2021 0:00,22/08/2022 1:23,north facing shower wall,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unkwn,Yes,Unknown,Unknown,Unknown,No,
4541,SCOT,SCOT_NB_030,{D7B2B87E-C94D-4E19-848D-D868213566BE},55,692751.739700000034645,6026870.417299999855459,-35.88347,149.135360000000105,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,17/08/2023 0:00,23/11/2023 23:35,,,,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4542,SCOT,SCOT_NB_051,{2D3377D1-252C-44FB-B16A-81AABA027DA0},55,691461.168399999965914,6026281.192800000309944,-35.88903214,149.121213136000051,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,24/06/2022 3:52,22/08/2022 1:23,,,,Active ,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unkwn,Yes,Unknown,Unknown,Unknown,Unknown,
4543,SCOT,SCOT_NB_052,{9E3C443F-8B77-490A-B464-42B6C6E70596},55,691297.095199999981560,6025852.890100000426173,-35.8929232,149.119499365000024,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,24/06/2022 4:30,22/08/2022 1:23,,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unkwn,Yes,Unknown,Unknown,Unknown,Unknown,
4544,SCOT,SCOT_NB_053,{F454F6FA-3B90-4815-A747-2EA35AB88B67},55,691239.383499999996275,6025806.493400000035763,-35.89335251,149.118871477000084,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,24/06/2022 4:43,22/08/2022 1:23,,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unkwn,Yes,Unknown,Unknown,Unknown,Unknown,
4545,SCOT,SCOT_NB_054,{6AB78922-08B5-4F41-8B98-F98E8B958238},55,691417.831099999952130,6025770.097199999727309,-35.89364555,149.120856154000080,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,24/06/2022 5:09,22/08/2022 1:23,,,,Active ,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unkwn,Yes,Unknown,Unknown,Unknown,Unknown,
4546,SCOT,SCOT_NB_056,{78166C52-E2FE-4C0B-BE4D-30B95D7E0AD3},55,693071.808899999945424,6026225.223399999551475,-35.88922,149.139060000000086,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,16/08/2023 0:00,23/11/2023 23:35,,,,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4547,SCOT,SCOT_NB_057,{7F95A07D-2779-4424-B28B-186F0A2CA7F5},55,693266.753799999947660,6026177.666500000283122,-35.88961,149.141230000000064,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,17/08/2023 0:00,23/11/2023 23:35,,,no photo,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4548,SCOT,SCOT_NB_058,{6E36EA61-C58C-4B90-863B-1298ABBB7289},55,693314.639300000038929,6026631.677000000141561,-35.88551,149.141650000000027,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,17/08/2023 0:00,23/11/2023 23:35,,,,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4549,SCOT,SCOT_NB_059,{379691ED-0FE3-4BD2-8DEE-7B7E2BD6D01F},55,693153.661599999992177,6025385.454199999570847,-35.89677,149.140170000000012,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,16/08/2023 0:00,23/11/2023 23:35,,,,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4550,SCOT,SCOT_NB_060,{2B87E1E3-B932-4114-8BA9-647DEC9F7DE7},55,693194.025099999969825,6026155.952399999834597,-35.88982,149.140430000000038,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,17/08/2023 0:00,23/11/2023 23:35,,,,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4551,SCOT,SCOT_NB_061,{AB327DE9-2343-44F7-92F6-497A4C5F97D4},55,693071.808899999945424,6026225.223399999551475,-35.88922,149.139060000000086,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,16/08/2023 0:00,23/11/2023 23:35,,,4m N of SCOT_NB_056,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4552,SCOT,SCOT_NB_063,{EFEBB367-9D48-4256-ACD3-8CED35A22974},55,693385.119799999985844,6027127.368099999614060,-35.88103,149.142310000000066,Other tussock grasslands,,,,16/08/2023 0:00,23/11/2023 23:35,,,,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4553,SCOT,SCOT_NB_066,{9E7BFE9F-D96E-4887-AA16-14394E269D85},55,693545.171199999982491,6023858.922100000083447,-35.91044631,149.144876512000110,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,25/02/2021 0:00,22/08/2022 1:23,wagon wheel shed,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unkwn,Yes,Unknown,Unknown,Unknown,No,
4554,SCOT,SCOT_NB_067,{C6659B77-6D3A-41D0-956E-8A3A80FA0ADB},55,693545.171199999982491,6023858.922100000083447,-35.91044631,149.144876512000110,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,25/02/2021 0:00,22/08/2022 1:23,wagon wheel shed,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unkwn,Yes,Unknown,Unknown,Unknown,No,
4555,SCOT,SCOT_NB_068,{6C154CF7-88AE-4A42-B325-A7E6E23BA084},55,693545.171199999982491,6023858.922100000083447,-35.91044631,149.144876512000110,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,25/02/2021 0:00,22/08/2022 1:23,wagon wheel shed,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unkwn,Yes,Unknown,Unknown,Unknown,No,
4556,SCOT,SCOT_NB_070,{3CD67B47-7ED6-4DFF-B9BE-1BF3752DBEFB},55,693545.171199999982491,6023858.922100000083447,-35.91044631,149.144876512000110,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,25/02/2021 0:00,22/08/2022 1:23,wagon wheel shed,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unkwn,Yes,Unknown,Unknown,Unknown,No,
4557,SCOT,SCOT_NB_073,{03624CD5-3184-4E47-94D6-53C281DE4422},55,692272.494199999957345,6025479.080799999646842,-35.8961,149.130390000000034,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,17/08/2023 0:00,23/11/2023 23:35,,,,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4558,SCOT,SCOT_NB_074,{C558FE44-7C4F-4AEA-A2AA-682B8D36F21A},55,692216.207500000018626,6025506.945700000040233,-35.89586,149.129760000000033,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,17/08/2023 0:00,23/11/2023 23:35,,,installed where possum has been sighted,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4559,SCOT,SCOT_NB_075,{7AA5DADD-8B16-4628-97F1-6E6F69FEC577},55,692899.079799999948591,6026958.207600000314415,-35.88265,149.136970000000019,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,17/08/2023 0:00,23/11/2023 23:35,,,"04.12.20 installed on high country dam fence (inhabited by parrot, parrot predated on) removed and relocated 17.08.23 - NO PHOTO",Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4560,SCOT,SCOT_NB_076,{CBEA6BB5-BF94-4426-8D0F-14157843980F},55,692826.628799999947660,6026825.494199999608099,-35.88386,149.136200000000031,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,17/08/2023 0:00,23/11/2023 23:35,,,04.12.20 installed on high country dam fence (nil uptake) removed and relocated 17.08.24,Active,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,
4561,SCOT,SCOT_PLAT_001,{37C7EFFD-8556-4C1D-A53E-DAAA301C2764},55,692612.779899999964982,6027039.245099999941885,-35.88197624,149.133780702000081,Other forests and woodlands,SCOT_T05,T05,Murrumbidgee River,,6/09/2022 22:31,,,Platypus hide monitoring point,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unkwn,Unknown,Unknown,Unknown,Unknown,Unknown,
4562,SCOT,SCOT_PLAT_002,{03112C9E-8DB1-4BF2-B142-3AF1391CD322},55,692601.337000000057742,6027030.768799999728799,-35.88205486,149.133656064000093,Other forests and woodlands,SCOT_T05,T05,Murrumbidgee River,,6/09/2022 22:31,,,Platypus hide monitoring point,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unkwn,Unknown,Unknown,Unknown,Unknown,Unknown,
4563,SCOT,SCOT_PLAT_003,{883C34C0-8622-4A0A-9E11-9F6073D419CC},55,692542.779199999989942,6026999.347099999897182,-35.88234949,149.133015353000019,Eucalyptus open forests with a grassy understorey,SCOT_T05,T05,Murrumbidgee River,,6/09/2022 22:31,,,Platypus hide monitoring point,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unkwn,Unknown,Unknown,Unknown,Unknown,Unknown,
4564,SCOT,SCOT_PLAT_004,{AEFB657A-BABB-45F6-831E-A3BA46B467C4},55,692347.423999999999069,6026970.332799999974668,-35.88264931,149.130859531000056,Other forests and woodlands,SCOT_T05,T05,Murrumbidgee River,,6/09/2022 22:31,,,Platypus hide monitoring point,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unkwn,Unknown,Unknown,Unknown,Unknown,Unknown,
4565,SCOT,SCOT_PLAT_005,{6C9D9FEC-0D85-413F-8D61-30289D4D338B},55,692253.449799999943934,6026939.877100000157952,-35.88294217,149.129826464000075,Other forests and woodlands,SCOT_T05,T05,Murrumbidgee River,,6/09/2022 22:31,,,Platypus hide monitoring point,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unkwn,Unknown,Unknown,Unknown,Unknown,Unknown,
4566,SCOT,SCOT_PLAT_006,{8D39EFC5-C3A5-47EE-B73B-44AC6FD9FBC0},55,692165.765299999970011,6026931.554600000381470,-35.88303437,149.128857685000071,Other forests and woodlands,SCOT_T05,T05,Murrumbidgee River,,6/09/2022 22:31,,,Platypus hide monitoring point,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unkwn,Unknown,Unknown,Unknown,Unknown,Unknown,
4567,SCOT,SCOT_PLAT_007,{A2F6133C-5FD7-405A-92AF-D283A056E566},55,692084.760400000028312,6026902.116899999789894,-35.8833155,149.127967947000116,Other forests and woodlands,SCOT_T05,T05,Murrumbidgee River,,6/09/2022 22:31,,,Platypus hide monitoring point,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unkwn,Unknown,Unknown,Unknown,Unknown,Unknown,
4568,SCOT,SCOT_PLAT_008,{AA7D5579-398C-43E3-826B-5B8602E0DAC3},55,692024.563500000047497,6026900.980999999679625,-35.88333754,149.127301756000065,Other forests and woodlands,SCOT_T05,T05,Murrumbidgee River,,6/09/2022 22:31,,,Platypus hide monitoring point,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unkwn,Unknown,Unknown,Unknown,Unknown,Unknown,
4569,SCOT,SCOT_PLAT_009,{BFF043EA-427F-4D6B-B391-3E9AFF8B9DC7},55,691904.541599999996834,6026885.880499999970198,-35.88349713,149.125976579000053,Other forests and woodlands,SCOT_T05,T05,Murrumbidgee River,,6/09/2022 22:31,,,Platypus hide monitoring point,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unkwn,Unknown,Unknown,Unknown,Unknown,Unknown,
4570,SCOT,SCOT_PLAT_010,{3112F1BE-7F56-4B08-B2B2-33973B835586},55,691837.785999999963678,6026882.188199999742210,-35.88354349,149.125238387000081,Other forests and woodlands,SCOT_T05,T05,Murrumbidgee River,,6/09/2022 22:31,,,Platypus hide monitoring point,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unkwn,Unknown,Unknown,Unknown,Unknown,Unknown,
4571,SCOT,SCOT_PLAT_011,{8BA41036-28B3-4A76-9EE9-91D524B03FB0},55,691771.443599999998696,6026886.701000000350177,-35.88351583,149.124502792000044,Other forests and woodlands,,,,,6/09/2022 22:31,,,Platypus hide monitoring point,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unkwn,Unknown,Unknown,Unknown,Unknown,Unknown,
4572,SCOT,SCOT_PLAT_012,{EED39FC6-159F-462D-B529-D0698B4A9540},55,691707.028099999995902,6026863.188000000081956,-35.88374029,149.123795276000010,Other forests and woodlands,SCOT_T05,T05,Murrumbidgee River,,6/09/2022 22:31,,,Platypus hide monitoring point,Active,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unkwn,Unknown,Unknown,Unknown,Unknown,Unknown,
4573,SCOT,SCT001,{0357159F-ADC5-4387-AAF7-5EBBDAFD9A9B},55,693067.525099999969825,6023657.415199999697506,-35.91235626,149.139635438000028,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,8/02/2007 0:00,1/11/2023 23:17,,,,Active,Yes,Moderate,Revegetation Zone,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,Yes,905
4574,SCOT,SCT002,{35232864-8755-4C84-A089-30EC9F63BB5F},55,692397.525000000023283,6023038.415199999697506,-35.91806539,149.132364646000042,Eucalyptus open forests with a grassy understorey,SCOT_T02,T02,Native Grasslands,8/02/2007 0:00,1/11/2023 23:17,,,,Active,Yes,Low,Not under intensive Revegetation,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,Yes,906
4575,SCOT,SCT003,{19E081C8-0FB4-4A23-B757-109E738775A2},55,691552.525099999969825,6023785.415400000289083,-35.91150095,149.122825295000098,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,8/02/2007 0:00,1/11/2023 23:17,,,,Active,Yes,Low,Not under intensive Revegetation,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,Yes,907
4576,SCOT,SCT004,{098126FC-DF77-4CEA-932C-669A803A322D},55,691743.525200000032783,6025004.415400000289083,-35.90048049,149.124646953000024,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,8/02/2007 0:00,1/11/2023 23:17,,,,Active,No,,Not under intensive Revegetation,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,Yes,908
4577,SCOT,SCT005,{95391855-62E3-47AE-970C-58095B2FB1FE},55,691435.525299999979325,6025746.415400000289083,-35.89385546,149.121057775000054,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,8/02/2007 0:00,1/11/2023 23:17,,,,Active,Yes,Low,Not under intensive Revegetation,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,Yes,909
4578,SCOT,SCT006,{A5BCB1E1-4661-4D9A-AD68-EE6D2FD48A85},55,691340.525400000042282,6026003.415500000119209,-35.89155849,149.119944088000011,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,8/02/2007 0:00,1/11/2023 23:17,,,,Active,Yes,Moderate,Not under intensive Revegetation,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,Yes,910
4579,SCOT,SCT007,{92D1FAA8-8F19-4E74-8D48-AB9098697C80},55,691368.525499999988824,6026440.415400000289083,-35.88761568,149.120149110000057,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,8/02/2007 0:00,1/11/2023 23:17,,,,Active,Yes,High,Not under intensive Revegetation,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,Yes,911
4580,SCOT,SCT008,{357D2AE3-5383-47B1-B178-1C38AF761C63},55,690709.525299999979325,6024881.415500000119209,-35.90179083,149.113226027000110,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,8/02/2007 0:00,1/11/2023 23:17,,,,Active,Yes,Moderate,Revegetation Zone,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,Yes,912
4581,SCOT,SCT009,{38122F02-88B3-4AAD-BA66-B3FFE4668FB9},55,693893.525000000023283,6023224.415099999867380,-35.91609403,149.148889213000075,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,8/02/2007 0:00,1/11/2023 23:17,,,,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,913
4582,SCOT,SCT010,{8536A41F-0236-4F06-ABFA-B5F2B171AA1C},55,693788.525200000032783,6024373.415000000037253,-35.90576268,149.147446361000107,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,8/02/2007 0:00,1/11/2023 23:17,,,,Active,Yes,Low,Not under intensive Revegetation,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,Yes,846
4583,SCOT,SCT011,{FC13E815-F9EB-4A65-B19A-656B2EFF97E3},55,693657.525299999979325,6024883.415099999867380,-35.90119365,149.145871510000120,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,8/02/2007 0:00,1/11/2023 23:17,,,,Active,Yes,Moderate,Not under intensive Revegetation,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,Yes,847
4584,SCOT,SCT012,{FCE0F094-BC10-4217-86AD-56F563813510},55,693179.525400000042282,6025354.415199999697506,-35.89704455,149.140463926000052,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,8/02/2007 0:00,1/11/2023 23:17,,,,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,848
4585,SCOT,SCT013,{7C357700-3ECC-42D4-A7AF-A4244E52932C},55,693367.525499999988824,6026529.415199999697506,-35.88642091,149.142260361000012,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,8/02/2007 0:00,1/11/2023 23:17,,,,Active,Yes,Moderate,Revegetation Zone,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,Yes,849
4586,SCOT,SCT014,{29440FA7-A11C-410B-B4A2-674B46D758B1},55,692193.525400000042282,6026176.415300000458956,-35.88983263,149.129347243000097,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,8/02/2007 0:00,1/11/2023 23:17,,,,Active,Yes,Low,Not under intensive Revegetation,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,Yes,850
4587,SCOT,SCT015,{1D5DE9C1-2481-43F5-B14E-5370BFD924CB},55,692933.525400000042282,6025781.415199999697506,-35.8932459,149.137636430000043,Other tussock grasslands,SCOT_T02,T02,Native Grasslands,8/02/2007 0:00,1/11/2023 23:17,,,,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,855
4588,SCOT,SCT016,{D478635D-1D18-4A4A-9258-2937BF82475E},55,692515.525299999979325,6025304.415199999697506,-35.89762592,149.133123363000095,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,8/02/2007 0:00,1/11/2023 23:17,,,,Active,Yes,Low,Revegetation Zone,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,Yes,856
4589,SCOT,SCT017,{994BC1CC-845C-42FB-B319-8592C94D9679},55,692092.525499999988824,6026883.415400000289083,-35.88348247,149.128058428000031,Other forests and woodlands,SCOT_T05,T05,Murrumbidgee River,9/02/2007 0:00,1/11/2023 23:17,,,,Active,Yes,Low,Not under intensive Revegetation,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,Yes,857
4590,SCOT,SCT018,{34AEE2D3-51FC-4AD8-BD38-938F559E855B},55,692946.525600000051782,6026840.415199999697506,-35.88370194,149.137523814000019,Other tussock grasslands,SCOT_T04,T04,Gungoandra Creek And Tributaries,9/02/2007 0:00,1/11/2023 23:17,,,,Active,Yes,Moderate,Revegetation Zone,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,Yes,858
4591,SCOT,SCT019,{676ABA5F-CA02-463C-A080-315699423F01},55,693753.525099999969825,6023671.415099999867380,-35.91209444,149.147229712000012,Other tussock grasslands,SCOT_T02,T02,Native Grasslands,9/02/2007 0:00,1/11/2023 23:17,,,,Active,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,859
4592,SCOT,SCT020,{3EF75557-C2B3-4C4A-A9BE-37C6037E317C},55,691454.525200000032783,6024565.415400000289083,-35.90449243,149.121552218000033,Eucalyptus open forests with a grassy understorey,SCOT_T02,T02,Native Grasslands,21/10/2008 0:00,1/11/2023 23:17,,,Originally included 11 Sept 2008. No coordinates received. Updated from observation 21 Oct 2008 (Gilmore). Originally recorded as Site 20B.,Active,No,,Not under intensive Revegetation,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,Yes,1747
4593,SCOT,SCT021,{15A65B63-B2FD-4AE4-ACCA-04C92B98EDC2},55,692461.525000000023283,6023069.415199999697506,-35.91777349,149.133066022000094,Eucalyptus open forests with a grassy understorey,SCOT_T02,T02,Native Grasslands,17/07/2009 0:00,1/11/2023 23:17,check gps location  - possibly should be 692547 6023016,,,Decommissioned,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,No,No,No,Unknown,Unknown,Unknown,No,1840
4594,SCOT,SCT022,{137B0137-57A0-42AB-9A09-F77514FAD76D},55,692041.525000000023283,6023507.415300000458956,-35.91390977,149.128308258000061,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,19/06/2009 0:00,1/11/2023 23:17,,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,No,1841
4595,SCOT,SCT023,{78820CA6-07C3-4FA6-8D6F-E58CEDBED22A},55,693790.525200000032783,6024371.415099999867380,-35.9057803,149.147468997000033,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,19/06/2009 0:00,1/11/2023 23:17,,,,Decommissioned,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,No,No,No,Unknown,Unknown,Unknown,No,1842
4596,SCOT,SCT024,{4562049F-EEF7-48CB-BE6B-149D5031D262},55,693613.525299999979325,6024706.415099999867380,-35.90279709,149.145427322000046,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,19/06/2009 0:00,1/11/2023 23:17,,,,Decommissioned,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,No,No,No,Unknown,Unknown,Unknown,No,1843
4597,SCOT,SCT025,{ADB09971-E326-4716-9A8A-08E3141DF07E},55,693218.525299999979325,6025215.415199999697506,-35.89828921,149.140929520000100,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,19/06/2009 0:00,1/11/2023 23:17,,,,Decommissioned,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,No,No,No,Unknown,Unknown,Unknown,No,1844
4598,SCOT,SCT026,{93E01DD4-D377-4D25-862E-4B80BD90481F},55,693817.525099999969825,6024310.415000000037253,-35.90632454,149.147782863000089,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,19/06/2009 0:00,1/11/2023 23:17,,,,Decommissioned,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,No,No,No,Unknown,Unknown,Unknown,No,1845
4599,SCOT,SCT027,{39EB914A-E820-4A1B-8001-0A11C3FE678E},55,692922.525400000042282,6025826.415199999697506,-35.89284263,149.137503727000080,Other tussock grasslands,SCOT_T02,T02,Native Grasslands,19/06/2009 0:00,1/11/2023 23:17,,,,Decommissioned,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,No,No,No,Unknown,Unknown,Unknown,No,1846
4600,SCOT,SCT028,{E0AB60D0-174D-42CC-B61C-A60CF8AF1350},55,693065.525499999988824,6026636.415199999697506,-35.88551648,149.138890753000055,Other tussock grasslands,SCOT_T01,T01,Grassy Box-Gum Woodlands,19/06/2009 0:00,1/11/2023 23:17,,,,Decommissioned,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,No,No,No,Unknown,Unknown,Unknown,No,1847
4601,SCOT,SCT029,{2A6FAF94-BDCD-4113-A99B-09562A6FB973},55,693020.525499999988824,6026587.415199999697506,-35.88596683,149.138404403000095,Other tussock grasslands,SCOT_T02,T02,Native Grasslands,19/06/2009 0:00,1/11/2023 23:17,,,,Decommissioned,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,1848
4602,SCOT,SCT030,{43FA4B64-0E7D-4B4A-8C61-5512A8224269},55,692022.525499999988824,6026588.415300000458956,-35.88615412,149.127354541000045,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,23/10/2008 0:00,1/11/2023 23:17,,,"Originally recorded as SCT NEW, then  20B, then 20 ESC",Active,Yes,High,Not under intensive Revegetation,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,Yes,1931
4603,SCOT,SCT031,{34E99A52-FF8F-4BC6-B177-B75F8BE6CFD2},55,691302.525299999979325,6024993.415500000119209,-35.90066593,149.119766027000082,Eucalyptus open forests with a grassy understorey,SCOT_T01,T01,Grassy Box-Gum Woodlands,31/10/2009 0:00,1/11/2023 23:17,,,,Active,,,,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,No,No,Unknown,Unknown,Unknown,No,1975
4604,SCOT,SCT032,{BEC1375F-FC8C-4364-9E21-AAF83C8074FF},55,691402.525000000023283,6023636.415400000289083,-35.91287279,149.121199838000052,Eucalyptus open forests with a grassy understorey,SCOT_T03,T03,Shrubby Eucalypt Woodland,31/10/2009 0:00,1/11/2023 23:17,,,,Decommissioned,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,No,No,No,Unknown,Unknown,Unknown,No,1976
